,id_gk,period_gk,timestamp_gk,possession_team_id_gk,possession_team_name_gk,play_pattern_id_gk,play_pattern_name_gk,team_id_gk,team_name_gk,location_gk,player_id_gk,player_name_gk,possession_team_name_shot,play_pattern_id_shot,play_pattern_name_shot,team_id_shot,team_name_shot,location_shot,player_id_shot,player_name_shot,position_id_shot,position_name_shot,shot_statsbomb_xg_shot,shot_end_location_shot,shot_outcome_id_shot,shot_outcome_name_shot,shot_technique_id_shot,shot_technique_name_shot,shot_type_id_shot,shot_type_name_shot,shot_deflected_shot,shot_body_part_id_shot,shot_body_part_name_shot,shot_freeze_frame_shot,goalkeeper_type_id_gk,goalkeeper_type_name_gk,goalkeeper_outcome_id_gk,goalkeeper_outcome_name_gk,goalkeeper_position_id_gk,goalkeeper_position_name_gk,goalkeeper_end_location_gk,match_id_gk,new_col_end,new_col_start,new_col_gk,new_col_gk_end,shot_end_x,shot_end_y,shot_end_z,shot_location_x,shot_location_y,gk_location_x,gk_location_y,gk_end_x,gk_end_y,shot_zone
10,86d127e4-1921-4fc8-a510-b835f493e7d1,1,00:25:08.853,759,Washington Spirit,2,From Corner,766,North Carolina Courage,"[1.0, 38.0]",5102.0,Sabrina D’Angelo,Washington Spirit,2.0,From Corner,759.0,Washington Spirit,"[109.0, 47.0]",4964.0,Ashley Hatch,23.0,Center Forward,0.057793237000000004,"[120.0, 42.0]",101.0,Wayward,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [111.0, 53.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.0, 38.0], 'player': {'id': 4956, 'name': 'Mallory Eubanks'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.0, 41.0], 'player': {'id': 4946, 'name': 'Joanna Lohman'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.0, 31.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.0, 44.0], 'player': {'id': 5022, 'name': 'Francisca Ordega'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.0, 46.0], 'player': {'id': 4940, 'name': 'Andi Sullivan'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [118.0, 79.0], 'player': {'id': 5023, 'name': 'Mallory Pugh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.0, 61.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.0, 45.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [120.0, 43.0], 'player': {'id': 5102, 'name': 'Sabrina D’Angelo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.0, 44.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 38.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.0, 44.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 39.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.0, 47.0], 'player': {'id': 5034, 'name': 'Jessica McDonald'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [119.0, 38.0], 'player': {'id': 5084, 'name': 'Denise O""Sullivan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.0, 44.0], 'player': {'id': 5047, 'name': 'Jaelene Hinkle'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 45.0], 'player': {'id': 5055, 'name': 'Lynn Williams'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.0, 41.0], 'player': {'id': 5080, 'name': 'Kristen Hamilton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",32.0,Shot Faced,,,44.0,Set,"[2.0, 40.0]",7430,"120.0, 42.0","109.0, 47.0","1.0, 38.0","2.0, 40.0",120.0,42.0,,109.0,47.0,1.0,38.0,2.0,40.0,17
11,c8860031-1ab3-4fb3-9afc-c1a681a1ab6a,1,00:25:48.973,766,North Carolina Courage,7,From Goal Kick,759,Washington Spirit,"[7.0, 49.0]",5025.0,Aubrey Bledsoe,North Carolina Courage,7.0,From Goal Kick,766.0,North Carolina Courage,"[110.0, 28.0]",5034.0,Jessica McDonald,22.0,Right Center Forward,0.20089121,"[120.0, 45.8, 0.2]",98.0,Off T,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [114.0, 32.0], 'player': {'id': 5025, 'name': 'Aubrey Bledsoe'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.0, 4.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 27.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.0, 41.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 36.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.0, 36.0], 'player': {'id': 5080, 'name': 'Kristen Hamilton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.0, 4.0], 'player': {'id': 5055, 'name': 'Lynn Williams'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",32.0,Shot Faced,,,42.0,Moving,"[6.0, 50.0]",7430,"120.0, 45.8, 0.2","110.0, 28.0","7.0, 49.0","6.0, 50.0",120.0,45.8,0.2,110.0,28.0,7.0,49.0,6.0,50.0,17
12,4df702bb-5ea5-4862-8fd2-1b4244d7deda,1,00:32:18.893,766,North Carolina Courage,1,Regular Play,759,Washington Spirit,"[2.0, 41.0]",5025.0,Aubrey Bledsoe,North Carolina Courage,1.0,Regular Play,766.0,North Carolina Courage,"[103.0, 39.0]",5034.0,Jessica McDonald,22.0,Right Center Forward,0.13372512,"[119.0, 36.4, 1.2]",100.0,Saved,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [119.0, 40.0], 'player': {'id': 5025, 'name': 'Aubrey Bledsoe'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 47.0], 'player': {'id': 5055, 'name': 'Lynn Williams'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.0, 44.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 38.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 32.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 27.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.0, 44.0], 'player': {'id': 4946, 'name': 'Joanna Lohman'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.0, 31.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [84.0, 43.0], 'player': {'id': 5084, 'name': 'Denise O""Sullivan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [86.0, 34.0], 'player': {'id': 4940, 'name': 'Andi Sullivan'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",33.0,Shot Saved,15.0,Success,44.0,Set,,7430,"119.0, 36.4, 1.2","103.0, 39.0","2.0, 41.0",False,119.0,36.4,1.2,103.0,39.0,2.0,41.0,-1,-1,17
13,b71bb213-6ffc-492a-b64e-69e91e29f9bf,1,00:45:50.040,759,Washington Spirit,1,Regular Play,759,Washington Spirit,"[2.0, 42.0]",5025.0,Aubrey Bledsoe,North Carolina Courage,2.0,From Corner,766.0,North Carolina Courage,"[111.0, 31.0]",5034.0,Jessica McDonald,22.0,Right Center Forward,0.03977395,"[119.0, 37.2, 0.5]",100.0,Saved,93.0,Normal,87.0,Open Play,,37.0,Head,"[{'location': [101.0, 57.0], 'player': {'id': 5080, 'name': 'Kristen Hamilton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.0, 41.0], 'player': {'id': 5084, 'name': 'Denise O""Sullivan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.0, 39.0], 'player': {'id': 5025, 'name': 'Aubrey Bledsoe'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.0, 62.0], 'player': {'id': 5022, 'name': 'Francisca Ordega'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.0, 61.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.0, 52.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.0, 50.0], 'player': {'id': 4946, 'name': 'Joanna Lohman'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.0, 44.0], 'player': {'id': 4940, 'name': 'Andi Sullivan'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.0, 38.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 41.0], 'player': {'id': 5055, 'name': 'Lynn Williams'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.0, 55.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 40.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 34.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 30.0], 'player': {'id': 4956, 'name': 'Mallory Eubanks'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.0, 33.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",33.0,Shot Saved,15.0,Success,44.0,Set,,7430,"119.0, 37.2, 0.5","111.0, 31.0","2.0, 42.0",False,119.0,37.2,0.5,111.0,31.0,2.0,42.0,-1,-1,17
14,c20c3433-6c77-4abc-a160-3ec53aa14d0c,1,00:46:38.453,759,Washington Spirit,4,From Throw In,766,North Carolina Courage,"[2.0, 39.0]",5102.0,Sabrina D’Angelo,Washington Spirit,4.0,From Throw In,759.0,Washington Spirit,"[105.0, 46.0]",4946.0,Joanna Lohman,13.0,Right Center Midfield,0.03579212,"[120.0, 37.8, 1.8]",100.0,Saved,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [108.0, 38.0], 'player': {'id': 5022, 'name': 'Francisca Ordega'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.0, 46.0], 'player': {'id': 5023, 'name': 'Mallory Pugh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.0, 20.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [91.0, 45.0], 'player': {'id': 4940, 'name': 'Andi Sullivan'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.0, 52.0], 'player': {'id': 4956, 'name': 'Mallory Eubanks'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [87.0, 57.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [119.0, 42.0], 'player': {'id': 5102, 'name': 'Sabrina D’Angelo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.0, 28.0], 'player': {'id': 5084, 'name': 'Denise O""Sullivan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.0, 30.0], 'player': {'id': 5080, 'name': 'Kristen Hamilton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.0, 40.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.0, 33.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.0, 36.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 45.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 46.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 51.0], 'player': {'id': 5047, 'name': 'Jaelene Hinkle'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",33.0,Shot Saved,15.0,Success,44.0,Set,,7430,"120.0, 37.8, 1.8","105.0, 46.0","2.0, 39.0",False,120.0,37.8,1.8,105.0,46.0,2.0,39.0,-1,-1,17
15,3ab2627d-3e37-4432-bf8b-7f63a96a30dc,2,00:00:34.163,766,North Carolina Courage,1,Regular Play,759,Washington Spirit,"[3.0, 45.0]",5025.0,Aubrey Bledsoe,North Carolina Courage,1.0,Regular Play,766.0,North Carolina Courage,"[116.0, 34.0]",5055.0,Lynn Williams,24.0,Left Center Forward,0.22795749999999998,"[120.0, 35.8, 2.0]",99.0,Post,93.0,Normal,87.0,Open Play,,38.0,Left Foot,"[{'location': [118.0, 36.0], 'player': {'id': 5025, 'name': 'Aubrey Bledsoe'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 35.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 33.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 50.0], 'player': {'id': 5034, 'name': 'Jessica McDonald'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.0, 46.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 50.0], 'player': {'id': 4940, 'name': 'Andi Sullivan'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.0, 38.0], 'player': {'id': 5080, 'name': 'Kristen Hamilton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.0, 28.0], 'player': {'id': 4946, 'name': 'Joanna Lohman'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [85.0, 36.0], 'player': {'id': 5084, 'name': 'Denise O""Sullivan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [79.0, 14.0], 'player': {'id': 4956, 'name': 'Mallory Eubanks'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.0, 49.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",32.0,Shot Faced,,,44.0,Set,"[2.0, 41.0]",7430,"120.0, 35.8, 2.0","116.0, 34.0","3.0, 45.0","2.0, 41.0",120.0,35.8,2.0,116.0,34.0,3.0,45.0,2.0,41.0,17
16,0a1c860d-9237-47e4-b1d4-67bc6ca0e7cc,2,00:00:37.683,759,Washington Spirit,1,Regular Play,759,Washington Spirit,"[2.0, 40.0]",5025.0,Aubrey Bledsoe,North Carolina Courage,1.0,Regular Play,766.0,North Carolina Courage,"[108.0, 38.0]",5080.0,Kristen Hamilton,21.0,Left Wing,0.10935079,"[119.0, 39.9, 1.5]",100.0,Saved,93.0,Normal,87.0,Open Play,True,40.0,Right Foot,"[{'location': [115.0, 48.0], 'player': {'id': 5034, 'name': 'Jessica McDonald'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [94.0, 31.0], 'player': {'id': 5084, 'name': 'Denise O""Sullivan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.0, 32.0], 'player': {'id': 5055, 'name': 'Lynn Williams'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [119.0, 41.0], 'player': {'id': 5025, 'name': 'Aubrey Bledsoe'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 32.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 39.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 41.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 45.0], 'player': {'id': 4940, 'name': 'Andi Sullivan'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 47.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.0, 14.0], 'player': {'id': 4956, 'name': 'Mallory Eubanks'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.0, 42.0], 'player': {'id': 5023, 'name': 'Mallory Pugh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [92.0, 51.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",33.0,Shot Saved,15.0,Success,44.0,Set,,7430,"119.0, 39.9, 1.5","108.0, 38.0","2.0, 40.0",False,119.0,39.9,1.5,108.0,38.0,2.0,40.0,-1,-1,17
17,90ee6e6a-e3f7-4445-bcfb-8ae3893811d5,2,00:02:11.070,766,North Carolina Courage,3,From Free Kick,759,Washington Spirit,"[2.0, 42.0]",5025.0,Aubrey Bledsoe,,,,,,,,,,,,,,,,,,,,,,,25.0,Collected,50.0,Fail,,,,7430,nan,False,"2.0, 42.0",False,,,,-1.0,-1.0,2.0,42.0,-1,-1,0
18,2881fb0f-a59d-4e8e-9be5-c961a1e17e84,2,00:02:50.243,766,North Carolina Courage,2,From Corner,759,Washington Spirit,"[2.0, 36.0]",5025.0,Aubrey Bledsoe,North Carolina Courage,2.0,From Corner,766.0,North Carolina Courage,"[116.0, 39.0]",5091.0,McCall Zerboni,15.0,Left Center Midfield,0.55747867,"[120.0, 39.7, 0.9]",97.0,Goal,95.0,Volley,87.0,Open Play,,40.0,Right Foot,"[{'location': [94.0, 41.0], 'player': {'id': 5084, 'name': 'Denise O""Sullivan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.0, 35.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 49.0], 'player': {'id': 5034, 'name': 'Jessica McDonald'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.0, 62.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.0, 73.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [120.0, 58.0], 'player': {'id': 5080, 'name': 'Kristen Hamilton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.0, 39.0], 'player': {'id': 5055, 'name': 'Lynn Williams'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.0, 40.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 39.0], 'player': {'id': 4964, 'name': 'Ashley Hatch'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.0, 45.0], 'player': {'id': 5025, 'name': 'Aubrey Bledsoe'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.0, 43.0], 'player': {'id': 5022, 'name': 'Francisca Ordega'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.0, 41.0], 'player': {'id': 4940, 'name': 'Andi Sullivan'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 48.0], 'player': {'id': 4946, 'name': 'Joanna Lohman'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.0, 47.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 56.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 48.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 58.0], 'player': {'id': 4956, 'name': 'Mallory Eubanks'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.0, 62.0], 'player': {'id': 5023, 'name': 'Mallory Pugh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",26.0,Goal Conceded,55.0,No Touch,44.0,Set,,7430,"120.0, 39.7, 0.9","116.0, 39.0","2.0, 36.0",False,120.0,39.7,0.9,116.0,39.0,2.0,36.0,-1,-1,17
19,f5e76cb8-20bb-433a-ac1a-f593bc4ab862,2,00:11:54.283,759,Washington Spirit,2,From Corner,766,North Carolina Courage,"[3.0, 39.0]",5102.0,Sabrina D’Angelo,Washington Spirit,2.0,From Corner,759.0,Washington Spirit,"[116.0, 39.0]",5022.0,Francisca Ordega,17.0,Right Wing,0.6468632,"[120.0, 40.3, 0.7]",97.0,Goal,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [117.0, 57.0], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.0, 53.0], 'player': {'id': 4956, 'name': 'Mallory Eubanks'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.0, 57.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.0, 51.0], 'player': {'id': 4940, 'name': 'Andi Sullivan'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [117.0, 48.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.0, 43.0], 'player': {'id': 4964, 'name': 'Ashley Hatch'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.0, 34.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.0, 36.0], 'player': {'id': 5023, 'name': 'Mallory Pugh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.0, 56.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.0, 49.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 42.0], 'player': {'id': 5102, 'name': 'Sabrina D’Angelo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 43.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 46.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 46.0], 'player': {'id': 5055, 'name': 'Lynn Williams'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.0, 42.0], 'player': {'id': 5047, 'name': 'Jaelene Hinkle'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 40.0], 'player': {'id': 5084, 'name': 'Denise O""Sullivan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.0, 36.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.0, 38.0], 'player': {'id': 5034, 'name': 'Jessica McDonald'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.0, 33.0], 'player': {'id': 5080, 'name': 'Kristen Hamilton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",26.0,Goal Conceded,55.0,No Touch,42.0,Moving,,7430,"120.0, 40.3, 0.7","116.0, 39.0","3.0, 39.0",False,120.0,40.3,0.7,116.0,39.0,3.0,39.0,-1,-1,17
